Timestamp,12-01 String current,12-02 String current,12-03 String current,12-04 String current,12-05 String current,12-06 String current,12-07 String current,12-08 String current,12-09 String current,12-10 String current
2023-07-17 10:30:00,15.337322235107422,10.44937801361084,16.107688903808594,16.097965240478516,16.056188583374023,16.465011596679688,16.07379913330078,16.205644607543945,16.1341552734375,16.149810791015625
2023-07-17 10:45:00,15.245577812194824,10.449999809265137,16.306032180786133,16.238832473754883,16.248844146728516,16.732654571533203,16.25055503845215,16.426055908203125,16.297021865844727,16.363744735717773
2023-07-17 11:00:00,15.316888809204102,10.449999809265137,16.412410736083984,16.357810974121094,16.445165634155273,16.822566986083984,16.498165130615234,16.52605438232422,16.4069766998291,16.49169921875
2023-07-17 11:15:00,15.434199333190918,10.394665718078613,16.52328872680664,16.370288848876953,16.471866607666016,16.795787811279297,16.523366928100586,16.51336669921875,16.416776657104492,16.481109619140625
2023-07-17 11:30:00,15.504011154174805,10.280566215515137,16.450599670410156,16.386199951171875,16.463333129882812,16.836666107177734,16.49081039428711,16.55638885498047,16.42840003967285,16.520265579223633
2023-07-17 11:45:00,15.627410888671875,10.229999542236328,16.458799362182617,16.34971046447754,16.519187927246094,16.776710510253906,16.510122299194336,16.520599365234375,16.42213249206543,16.473356246948242
2023-07-17 12:00:00,15.708444595336914,10.052665710449219,16.28392219543457,16.2287654876709,16.371387481689453,16.656909942626953,16.371055603027344,16.4066219329834,16.295665740966797,16.387832641601562
2023-07-17 12:15:00,15.832554817199707,10.017910957336426,16.283266067504883,16.262454986572266,16.335033416748047,16.66927719116211,16.426177978515625,16.423744201660156,16.27292251586914,16.389888763427734
2023-07-17 12:30:00,15.807244300842285,9.921277046203613,16.263744354248047,16.215787887573242,16.29452133178711,16.651887893676758,16.421722412109375,16.373977661132812,16.222900390625,16.46543312072754
2023-07-17 12:45:00,15.589977264404297,9.798799514770508,15.408910751342773,15.357266426086426,15.456132888793945,15.801910400390625,15.518754959106445,15.540277481079102,15.415155410766602,15.494277000427246
2023-07-17 13:00:00,15.248055458068848,9.12905502319336,15.167821884155273,15.146810531616211,15.266121864318848,15.604511260986328,15.312533378601074,15.33798885345459,15.25256633758545,15.312710762023926
2023-07-17 13:15:00,13.811366081237793,7.987655162811279,13.644177436828613,13.636943817138672,13.74269962310791,14.069788932800293,13.702422142028809,13.807788848876953,13.675354957580566,13.77276611328125
